date,from_currency,to_currency,exchange
26/04/2018,CAD,CAD,1
26/04/2018,CAD,EUR,0.64029
26/04/2018,CAD,GBP,0.55769
26/04/2018,CAD,USD,0.7791
26/04/2018,EUR,AUD,1.607
26/04/2018,EUR,CAD,1.5618
26/04/2018,EUR,EUR,1
26/04/2018,EUR,GBP,0.871
26/04/2018,EUR,USD,1.2168
26/04/2018,GBP,AUD,1.84501
26/04/2018,GBP,CAD,1.79311
26/04/2018,GBP,EUR,1.14811
26/04/2018,GBP,GBP,1
26/04/2018,GBP,USD,1.39701
26/04/2018,USD,AUD,1.32068
26/04/2018,USD,CAD,1.28353
26/04/2018,USD,EUR,0.82183
26/04/2018,USD,GBP,0.71581
26/04/2018,USD,USD,1
27/04/2018,AUD,AUD,1
27/04/2018,AUD,CAD,0.97333
27/04/2018,AUD,EUR,0.62598
27/04/2018,AUD,GBP,0.54898
27/04/2018,AUD,USD,0.75556
27/04/2018,CAD,AUD,1.0274
27/04/2018,CAD,CAD,1
27/04/2018,CAD,EUR,0.64313
27/04/2018,CAD,GBP,0.56402
27/04/2018,CAD,USD,0.77626
27/04/2018,EUR,AUD,1.5975
27/04/2018,EUR,CAD,1.5549
27/04/2018,EUR,EUR,1
27/04/2018,EUR,GBP,0.877
27/04/2018,EUR,USD,1.207
27/04/2018,GBP,AUD,1.82155
27/04/2018,GBP,CAD,1.77298
27/04/2018,GBP,EUR,1.14025
27/04/2018,GBP,GBP,1
27/04/2018,GBP,USD,1.37628
27/04/2018,USD,AUD,1.32353
27/04/2018,USD,CAD,1.28824
27/04/2018,USD,EUR,0.8285
27/04/2018,USD,GBP,0.72659
27/04/2018,USD,USD,1
28/04/2018,AUD,AUD,1
28/04/2018,AUD,CAD,0.97333
28/04/2018,AUD,EUR,0.62598
28/04/2018,AUD,GBP,0.54898
28/04/2018,AUD,USD,0.75556
28/04/2018,CAD,AUD,1.0274
28/04/2018,CAD,CAD,1
28/04/2018,CAD,EUR,0.64313
28/04/2018,CAD,GBP,0.56402
28/04/2018,CAD,USD,0.77626
28/04/2018,EUR,AUD,1.5975
28/04/2018,EUR,CAD,1.5549
28/04/2018,EUR,EUR,1
28/04/2018,EUR,GBP,0.877
28/04/2018,EUR,USD,1.207
28/04/2018,GBP,AUD,1.82155
28/04/2018,GBP,CAD,1.77298
28/04/2018,GBP,EUR,1.14025
28/04/2018,GBP,GBP,1
28/04/2018,GBP,USD,1.37628
28/04/2018,USD,AUD,1.32353
28/04/2018,USD,CAD,1.28824
28/04/2018,USD,EUR,0.8285
28/04/2018,USD,GBP,0.72659
28/04/2018,USD,USD,1
29/04/2018,AUD,AUD,1
29/04/2018,AUD,CAD,0.97333
29/04/2018,AUD,EUR,0.62598
29/04/2018,AUD,GBP,0.54898
29/04/2018,AUD,USD,0.75556
29/04/2018,CAD,AUD,1.0274
29/04/2018,CAD,CAD,1
29/04/2018,CAD,EUR,0.64313
29/04/2018,CAD,GBP,0.56402
29/04/2018,CAD,USD,0.77626
29/04/2018,EUR,AUD,1.5975
29/04/2018,EUR,CAD,1.5549
29/04/2018,EUR,EUR,1
29/04/2018,EUR,GBP,0.877
29/04/2018,EUR,USD,1.207
29/04/2018,GBP,AUD,1.82155
29/04/2018,GBP,CAD,1.77298
29/04/2018,GBP,EUR,1.14025
29/04/2018,GBP,GBP,1
29/04/2018,GBP,USD,1.37628
29/04/2018,USD,AUD,1.32353
29/04/2018,USD,CAD,1.28824
29/04/2018,USD,EUR,0.8285
29/04/2018,USD,GBP,0.72659
29/04/2018,USD,USD,1
30/04/2018,AUD,AUD,1
30/04/2018,AUD,CAD,0.97059
30/04/2018,AUD,EUR,0.62449
30/04/2018,AUD,GBP,0.5493
30/04/2018,AUD,USD,0.75432
30/04/2018,CAD,AUD,1.0303
30/04/2018,CAD,CAD,1
30/04/2018,CAD,EUR,0.64342
30/04/2018,CAD,GBP,0.56595
30/04/2018,CAD,USD,0.77718
30/04/2018,EUR,AUD,1.6013
30/04/2018,EUR,CAD,1.5542
30/04/2018,EUR,EUR,1
30/04/2018,EUR,GBP,0.8796
30/04/2018,EUR,USD,1.2079
30/04/2018,GBP,AUD,1.82049
30/04/2018,GBP,CAD,1.76694
30/04/2018,GBP,EUR,1.13688
30/04/2018,GBP,GBP,1
30/04/2018,GBP,USD,1.37324
30/04/2018,USD,AUD,1.32569
30/04/2018,USD,CAD,1.2867
30/04/2018,USD,EUR,0.82788
30/04/2018,USD,GBP,0.72821
30/04/2018,USD,USD,1
01/05/2018,AUD,AUD,1
01/05/2018,AUD,CAD,0.97059
01/05/2018,AUD,EUR,0.62449
01/05/2018,AUD,GBP,0.5493
01/05/2018,AUD,USD,0.75432
01/05/2018,CAD,AUD,1.0303
01/05/2018,CAD,CAD,1
01/05/2018,CAD,EUR,0.64342
01/05/2018,CAD,GBP,0.56595
01/05/2018,CAD,USD,0.77718
01/05/2018,EUR,AUD,1.6013
01/05/2018,EUR,CAD,1.5542
01/05/2018,EUR,EUR,1
01/05/2018,EUR,GBP,0.8796
01/05/2018,EUR,USD,1.2079
01/05/2018,GBP,AUD,1.82049
01/05/2018,GBP,CAD,1.76694
01/05/2018,GBP,EUR,1.13688
01/05/2018,GBP,GBP,1
01/05/2018,GBP,USD,1.37324
01/05/2018,USD,AUD,1.32569
01/05/2018,USD,CAD,1.2867
01/05/2018,USD,EUR,0.82788
01/05/2018,USD,GBP,0.72821
01/05/2018,USD,USD,1
02/05/2018,AUD,AUD,1
02/05/2018,AUD,CAD,0.96335
02/05/2018,AUD,EUR,0.62551
02/05/2018,AUD,GBP,0.5507
02/05/2018,AUD,USD,0.75105
02/05/2018,CAD,AUD,1.03805
02/05/2018,CAD,CAD,1
02/05/2018,CAD,EUR,0.64931
02/05/2018,CAD,GBP,0.57165
02/05/2018,CAD,USD,0.77962
02/05/2018,EUR,AUD,1.5987
02/05/2018,EUR,CAD,1.5401
02/05/2018,EUR,EUR,1
02/05/2018,EUR,GBP,0.8804
02/05/2018,EUR,USD,1.2007
02/05/2018,GBP,AUD,1.81588
02/05/2018,GBP,CAD,1.74932
02/05/2018,GBP,EUR,1.13585
02/05/2018,GBP,GBP,1
02/05/2018,GBP,USD,1.36381
02/05/2018,USD,AUD,1.33147
02/05/2018,USD,CAD,1.28267
02/05/2018,USD,EUR,0.83285
02/05/2018,USD,GBP,0.73324
02/05/2018,USD,USD,1
03/05/2018,AUD,AUD,1
03/05/2018,AUD,CAD,0.96722
03/05/2018,AUD,EUR,0.6279
03/05/2018,AUD,GBP,0.55369
03/05/2018,AUD,USD,0.75298
03/05/2018,CAD,AUD,1.03389
03/05/2018,CAD,CAD,1
03/05/2018,CAD,EUR,0.64918
03/05/2018,CAD,GBP,0.57245
03/05/2018,CAD,USD,0.7785
03/05/2018,EUR,AUD,1.5926
03/05/2018,EUR,CAD,1.5404
03/05/2018,EUR,EUR,1
03/05/2018,EUR,GBP,0.8818
03/05/2018,EUR,USD,1.1992
03/05/2018,GBP,AUD,1.80608
03/05/2018,GBP,CAD,1.74688
03/05/2018,GBP,EUR,1.13404
03/05/2018,GBP,GBP,1
03/05/2018,GBP,USD,1.35995
03/05/2018,USD,AUD,1.32805
03/05/2018,USD,CAD,1.28452
03/05/2018,USD,EUR,0.83389
03/05/2018,USD,GBP,0.73532
03/05/2018,USD,USD,1
04/05/2018,AUD,AUD,1
04/05/2018,AUD,CAD,0.96827
04/05/2018,AUD,EUR,0.62834
04/05/2018,AUD,GBP,0.55441
04/05/2018,AUD,USD,0.75206
04/05/2018,CAD,AUD,1.03277
04/05/2018,CAD,CAD,1
04/05/2018,CAD,EUR,0.64893
04/05/2018,CAD,GBP,0.57258
04/05/2018,CAD,USD,0.7767
04/05/2018,EUR,AUD,1.5915
04/05/2018,EUR,CAD,1.541
04/05/2018,EUR,EUR,1
04/05/2018,EUR,GBP,0.88235
04/05/2018,EUR,USD,1.1969
04/05/2018,GBP,AUD,1.80371
04/05/2018,GBP,CAD,1.74647
04/05/2018,GBP,EUR,1.13334
04/05/2018,GBP,GBP,1
04/05/2018,GBP,USD,1.35649
04/05/2018,USD,AUD,1.32969
04/05/2018,USD,CAD,1.28749
04/05/2018,USD,EUR,0.83549
04/05/2018,USD,GBP,0.7372
04/05/2018,USD,USD,1
05/05/2018,AUD,AUD,1
05/05/2018,AUD,CAD,0.96827
05/05/2018,AUD,EUR,0.62834
05/05/2018,AUD,GBP,0.55441
05/05/2018,AUD,USD,0.75206
05/05/2018,CAD,AUD,1.03277
05/05/2018,CAD,CAD,1
05/05/2018,CAD,EUR,0.64893
05/05/2018,CAD,GBP,0.57258
05/05/2018,CAD,USD,0.7767
05/05/2018,EUR,AUD,1.5915
05/05/2018,EUR,CAD,1.541
05/05/2018,EUR,EUR,1
05/05/2018,EUR,GBP,0.88235
05/05/2018,EUR,USD,1.1969
05/05/2018,GBP,AUD,1.80371
05/05/2018,GBP,CAD,1.74647
05/05/2018,GBP,EUR,1.13334
05/05/2018,GBP,GBP,1
05/05/2018,GBP,USD,1.35649
05/05/2018,USD,AUD,1.32969
05/05/2018,USD,CAD,1.28749
05/05/2018,USD,EUR,0.83549
05/05/2018,USD,GBP,0.7372
05/05/2018,USD,USD,1
06/05/2018,AUD,AUD,1
06/05/2018,AUD,CAD,0.96827
06/05/2018,AUD,EUR,0.62834
06/05/2018,AUD,GBP,0.55441
06/05/2018,AUD,USD,0.75206
06/05/2018,CAD,AUD,1.03277
06/05/2018,CAD,CAD,1
06/05/2018,CAD,EUR,0.64893
06/05/2018,CAD,GBP,0.57258
06/05/2018,CAD,USD,0.7767
06/05/2018,EUR,AUD,1.5915
06/05/2018,EUR,CAD,1.541
06/05/2018,EUR,EUR,1
06/05/2018,EUR,GBP,0.88235
06/05/2018,EUR,USD,1.1969
06/05/2018,GBP,AUD,1.80371
06/05/2018,GBP,CAD,1.74647
06/05/2018,GBP,EUR,1.13334
06/05/2018,GBP,GBP,1
06/05/2018,GBP,USD,1.35649
06/05/2018,USD,AUD,1.32969
06/05/2018,USD,CAD,1.28749
06/05/2018,USD,EUR,0.83549
06/05/2018,USD,GBP,0.7372
06/05/2018,USD,USD,1
07/05/2018,AUD,AUD,1
07/05/2018,AUD,CAD,0.96575
07/05/2018,AUD,EUR,0.62964
07/05/2018,AUD,GBP,0.55415
07/05/2018,AUD,USD,0.7494
07/05/2018,CAD,AUD,1.03547
07/05/2018,CAD,CAD,1
07/05/2018,CAD,EUR,0.65198
07/05/2018,CAD,GBP,0.5738
07/05/2018,CAD,USD,0.77598
07/05/2018,EUR,AUD,1.5882
07/05/2018,EUR,CAD,1.5338
07/05/2018,EUR,EUR,1
07/05/2018,EUR,GBP,0.8801
07/05/2018,EUR,USD,1.1902
07/05/2018,GBP,AUD,1.80457
07/05/2018,GBP,CAD,1.74276
07/05/2018,GBP,EUR,1.13623
07/05/2018,GBP,GBP,1
07/05/2018,GBP,USD,1.35235
07/05/2018,USD,AUD,1.3344
07/05/2018,USD,CAD,1.28869
07/05/2018,USD,EUR,0.84019
07/05/2018,USD,GBP,0.73946
07/05/2018,USD,USD,1
08/05/2018,AUD,AUD,1
08/05/2018,AUD,CAD,0.96666
08/05/2018,AUD,EUR,0.62779
08/05/2018,AUD,GBP,0.55201
08/05/2018,AUD,USD,0.74518
08/05/2018,CAD,AUD,1.03448
08/05/2018,CAD,CAD,1
08/05/2018,CAD,EUR,0.64943
08/05/2018,CAD,GBP,0.57105
08/05/2018,CAD,USD,0.77088
08/05/2018,EUR,AUD,1.5929
08/05/2018,EUR,CAD,1.5398
08/05/2018,EUR,EUR,1
08/05/2018,EUR,GBP,0.8793
08/05/2018,EUR,USD,1.187
08/05/2018,GBP,AUD,1.81155
08/05/2018,GBP,CAD,1.75117
08/05/2018,GBP,EUR,1.13727
08/05/2018,GBP,GBP,1
08/05/2018,GBP,USD,1.34994
08/05/2018,USD,AUD,1.34195
08/05/2018,USD,CAD,1.29722
08/05/2018,USD,EUR,0.84246
08/05/2018,USD,GBP,0.74078
08/05/2018,USD,USD,1
09/05/2018,AUD,AUD,1
09/05/2018,AUD,CAD,0.96081
09/05/2018,AUD,EUR,0.62802
09/05/2018,AUD,GBP,0.54917
09/05/2018,AUD,USD,0.74603
09/05/2018,CAD,AUD,1.04079
09/05/2018,CAD,CAD,1
09/05/2018,CAD,EUR,0.65364
09/05/2018,CAD,GBP,0.57157
09/05/2018,CAD,USD,0.77646
09/05/2018,EUR,AUD,1.5923
09/05/2018,EUR,CAD,1.5299
09/05/2018,EUR,EUR,1
09/05/2018,EUR,GBP,0.87445
09/05/2018,EUR,USD,1.1879
09/05/2018,GBP,AUD,1.82092
09/05/2018,GBP,CAD,1.74956
09/05/2018,GBP,EUR,1.14358
09/05/2018,GBP,GBP,1
09/05/2018,GBP,USD,1.35845
09/05/2018,USD,AUD,1.34043
09/05/2018,USD,CAD,1.2879
09/05/2018,USD,EUR,0.84182
09/05/2018,USD,GBP,0.73613
09/05/2018,USD,USD,1
10/05/2018,AUD,AUD,1
10/05/2018,AUD,CAD,0.95632
10/05/2018,AUD,EUR,0.63032
10/05/2018,AUD,GBP,0.55348
10/05/2018,AUD,USD,0.74869
10/05/2018,CAD,AUD,1.04568
10/05/2018,CAD,CAD,1
10/05/2018,CAD,EUR,0.65911
10/05/2018,CAD,GBP,0.57876
10/05/2018,CAD,USD,0.78289
10/05/2018,EUR,AUD,1.5865
10/05/2018,EUR,CAD,1.5172
10/05/2018,EUR,EUR,1
10/05/2018,EUR,GBP,0.8781
10/05/2018,EUR,USD,1.1878
10/05/2018,GBP,AUD,1.80674
10/05/2018,GBP,CAD,1.72782
10/05/2018,GBP,EUR,1.13882
10/05/2018,GBP,GBP,1
10/05/2018,GBP,USD,1.35269
10/05/2018,USD,AUD,1.33566
10/05/2018,USD,CAD,1.27732
10/05/2018,USD,EUR,0.84189
10/05/2018,USD,GBP,0.73927
10/05/2018,USD,USD,1
11/05/2018,AUD,AUD,1
11/05/2018,AUD,CAD,0.96177
11/05/2018,AUD,EUR,0.63287
11/05/2018,AUD,GBP,0.55693
11/05/2018,AUD,USD,0.75527
11/05/2018,CAD,AUD,1.03974
11/05/2018,CAD,CAD,1
11/05/2018,CAD,EUR,0.65802
11/05/2018,CAD,GBP,0.57906
11/05/2018,CAD,USD,0.78529
11/05/2018,EUR,AUD,1.5801
11/05/2018,EUR,CAD,1.5197
11/05/2018,EUR,EUR,1
11/05/2018,EUR,GBP,0.88
11/05/2018,EUR,USD,1.1934
11/05/2018,GBP,AUD,1.79557
11/05/2018,GBP,CAD,1.72693
11/05/2018,GBP,EUR,1.13636
11/05/2018,GBP,GBP,1
11/05/2018,GBP,USD,1.35614
11/05/2018,USD,AUD,1.32403
11/05/2018,USD,CAD,1.27342
11/05/2018,USD,EUR,0.83794
11/05/2018,USD,GBP,0.73739
11/05/2018,USD,USD,1
12/05/2018,AUD,AUD,1
12/05/2018,AUD,CAD,0.96177
12/05/2018,AUD,EUR,0.63287
12/05/2018,AUD,GBP,0.55693
12/05/2018,AUD,USD,0.75527
12/05/2018,CAD,AUD,1.03974
12/05/2018,CAD,CAD,1
12/05/2018,CAD,EUR,0.65802
12/05/2018,CAD,GBP,0.57906
12/05/2018,CAD,USD,0.78529
12/05/2018,EUR,AUD,1.5801
12/05/2018,EUR,CAD,1.5197
12/05/2018,EUR,EUR,1
12/05/2018,EUR,GBP,0.88
12/05/2018,EUR,USD,1.1934
12/05/2018,GBP,AUD,1.79557
12/05/2018,GBP,CAD,1.72693
12/05/2018,GBP,EUR,1.13636
12/05/2018,GBP,GBP,1
12/05/2018,GBP,USD,1.35614
12/05/2018,USD,AUD,1.32403
12/05/2018,USD,CAD,1.27342
12/05/2018,USD,EUR,0.83794
12/05/2018,USD,GBP,0.73739
12/05/2018,USD,USD,1
13/05/2018,AUD,AUD,1
13/05/2018,AUD,CAD,0.96177
13/05/2018,AUD,EUR,0.63287
13/05/2018,AUD,GBP,0.55693
13/05/2018,AUD,USD,0.75527
13/05/2018,CAD,AUD,1.03974
13/05/2018,CAD,CAD,1
13/05/2018,CAD,EUR,0.65802
13/05/2018,CAD,GBP,0.57906
13/05/2018,CAD,USD,0.78529
13/05/2018,EUR,AUD,1.5801
13/05/2018,EUR,CAD,1.5197
13/05/2018,EUR,EUR,1
13/05/2018,EUR,GBP,0.88
13/05/2018,EUR,USD,1.1934
13/05/2018,GBP,AUD,1.79557
13/05/2018,GBP,CAD,1.72693
13/05/2018,GBP,EUR,1.13636
13/05/2018,GBP,GBP,1
13/05/2018,GBP,USD,1.35614
13/05/2018,USD,AUD,1.32403
13/05/2018,USD,CAD,1.27342
13/05/2018,USD,EUR,0.83794
13/05/2018,USD,GBP,0.73739
13/05/2018,USD,USD,1
14/05/2018,AUD,AUD,1
14/05/2018,AUD,CAD,0.96469
14/05/2018,AUD,EUR,0.63048
14/05/2018,AUD,GBP,0.55633
14/05/2018,AUD,USD,0.75582
14/05/2018,CAD,AUD,1.0366
14/05/2018,CAD,CAD,1
14/05/2018,CAD,EUR,0.65355
14/05/2018,CAD,GBP,0.57669
14/05/2018,CAD,USD,0.78348
14/05/2018,EUR,AUD,1.5861
14/05/2018,EUR,CAD,1.5301
14/05/2018,EUR,EUR,1
14/05/2018,EUR,GBP,0.8824
14/05/2018,EUR,USD,1.1988
14/05/2018,GBP,AUD,1.79748
14/05/2018,GBP,CAD,1.73402
14/05/2018,GBP,EUR,1.13327
14/05/2018,GBP,GBP,1
14/05/2018,GBP,USD,1.35857
14/05/2018,USD,AUD,1.32307
14/05/2018,USD,CAD,1.27636
14/05/2018,USD,EUR,0.83417
14/05/2018,USD,GBP,0.73607
14/05/2018,USD,USD,1
15/05/2018,AUD,AUD,1
15/05/2018,AUD,CAD,0.96191
15/05/2018,AUD,EUR,0.63064
15/05/2018,AUD,GBP,0.55433
15/05/2018,AUD,USD,0.74939
15/05/2018,CAD,AUD,1.0396
15/05/2018,CAD,CAD,1
15/05/2018,CAD,EUR,0.65561
15/05/2018,CAD,GBP,0.57628
15/05/2018,CAD,USD,0.77906
15/05/2018,EUR,AUD,1.5857
15/05/2018,EUR,CAD,1.5253
15/05/2018,EUR,EUR,1
15/05/2018,EUR,GBP,0.879
15/05/2018,EUR,USD,1.1883
15/05/2018,GBP,AUD,1.80398
15/05/2018,GBP,CAD,1.73527
15/05/2018,GBP,EUR,1.13766
15/05/2018,GBP,GBP,1
15/05/2018,GBP,USD,1.35188
15/05/2018,USD,AUD,1.33443
15/05/2018,USD,CAD,1.2836
15/05/2018,USD,EUR,0.84154
15/05/2018,USD,GBP,0.73971
15/05/2018,USD,USD,1
16/05/2018,AUD,AUD,1
16/05/2018,AUD,CAD,0.96315
16/05/2018,AUD,EUR,0.63528
16/05/2018,AUD,GBP,0.55535
16/05/2018,AUD,USD,0.74862
16/05/2018,CAD,AUD,1.03826
16/05/2018,CAD,CAD,1
16/05/2018,CAD,EUR,0.65959
16/05/2018,CAD,GBP,0.5766
16/05/2018,CAD,USD,0.77726
16/05/2018,EUR,AUD,1.5741
16/05/2018,EUR,CAD,1.5161
16/05/2018,EUR,EUR,1
16/05/2018,EUR,GBP,0.87418
16/05/2018,EUR,USD,1.1784
16/05/2018,GBP,AUD,1.80066
16/05/2018,GBP,CAD,1.73431
16/05/2018,GBP,EUR,1.14393
16/05/2018,GBP,GBP,1
16/05/2018,GBP,USD,1.34801
16/05/2018,USD,AUD,1.33579
16/05/2018,USD,CAD,1.28658
16/05/2018,USD,EUR,0.84861
16/05/2018,USD,GBP,0.74184
16/05/2018,USD,USD,1
17/05/2018,AUD,AUD,1
17/05/2018,AUD,CAD,0.96148
17/05/2018,AUD,EUR,0.63771
17/05/2018,AUD,GBP,0.55704
17/05/2018,AUD,USD,0.75282
17/05/2018,CAD,AUD,1.04006
17/05/2018,CAD,CAD,1
17/05/2018,CAD,EUR,0.66326
17/05/2018,CAD,GBP,0.57936
17/05/2018,CAD,USD,0.78298
17/05/2018,EUR,AUD,1.5681
17/05/2018,EUR,CAD,1.5077
17/05/2018,EUR,EUR,1
17/05/2018,EUR,GBP,0.8735
17/05/2018,EUR,USD,1.1805
17/05/2018,GBP,AUD,1.79519
17/05/2018,GBP,CAD,1.72604
17/05/2018,GBP,EUR,1.14482
17/05/2018,GBP,GBP,1
17/05/2018,GBP,USD,1.35146
17/05/2018,USD,AUD,1.32834
17/05/2018,USD,CAD,1.27717
17/05/2018,USD,EUR,0.8471
17/05/2018,USD,GBP,0.73994
17/05/2018,USD,USD,1
18/05/2018,AUD,AUD,1
18/05/2018,AUD,CAD,0.96178
18/05/2018,AUD,EUR,0.63804
18/05/2018,AUD,GBP,0.55717
18/05/2018,AUD,USD,0.75167
18/05/2018,CAD,AUD,1.03974
18/05/2018,CAD,CAD,1
18/05/2018,CAD,EUR,0.66339
18/05/2018,CAD,GBP,0.57931
18/05/2018,CAD,USD,0.78154
18/05/2018,EUR,AUD,1.5673
18/05/2018,EUR,CAD,1.5074
18/05/2018,EUR,EUR,1
18/05/2018,EUR,GBP,0.87325
18/05/2018,EUR,USD,1.1781
18/05/2018,GBP,AUD,1.79479
18/05/2018,GBP,CAD,1.7262
18/05/2018,GBP,EUR,1.14515
18/05/2018,GBP,GBP,1
18/05/2018,GBP,USD,1.3491
18/05/2018,USD,AUD,1.33036
18/05/2018,USD,CAD,1.27952
18/05/2018,USD,EUR,0.84882
18/05/2018,USD,GBP,0.74124
18/05/2018,USD,USD,1
19/05/2018,AUD,AUD,1
19/05/2018,AUD,CAD,0.96178
19/05/2018,AUD,EUR,0.63804
19/05/2018,AUD,GBP,0.55717
19/05/2018,AUD,USD,0.75167
19/05/2018,CAD,AUD,1.03974
19/05/2018,CAD,CAD,1
19/05/2018,CAD,EUR,0.66339
19/05/2018,CAD,GBP,0.57931
19/05/2018,CAD,USD,0.78154
19/05/2018,EUR,AUD,1.5673
19/05/2018,EUR,CAD,1.5074
19/05/2018,EUR,EUR,1
19/05/2018,EUR,GBP,0.87325
19/05/2018,EUR,USD,1.1781
19/05/2018,GBP,AUD,1.79479
19/05/2018,GBP,CAD,1.7262
19/05/2018,GBP,EUR,1.14515
19/05/2018,GBP,GBP,1
19/05/2018,GBP,USD,1.3491
19/05/2018,USD,AUD,1.33036
19/05/2018,USD,CAD,1.27952
19/05/2018,USD,EUR,0.84882
19/05/2018,USD,GBP,0.74124
19/05/2018,USD,USD,1
20/05/2018,AUD,AUD,1
20/05/2018,AUD,CAD,0.96178
20/05/2018,AUD,EUR,0.63804
20/05/2018,AUD,GBP,0.55717
20/05/2018,AUD,USD,0.75167
20/05/2018,CAD,AUD,1.03974
20/05/2018,CAD,CAD,1
20/05/2018,CAD,EUR,0.66339
20/05/2018,CAD,GBP,0.57931
20/05/2018,CAD,USD,0.78154
20/05/2018,EUR,AUD,1.5673
20/05/2018,EUR,CAD,1.5074
20/05/2018,EUR,EUR,1
20/05/2018,EUR,GBP,0.87325
20/05/2018,EUR,USD,1.1781
20/05/2018,GBP,AUD,1.79479
20/05/2018,GBP,CAD,1.7262
20/05/2018,GBP,EUR,1.14515
20/05/2018,GBP,GBP,1
20/05/2018,GBP,USD,1.3491
20/05/2018,USD,AUD,1.33036
20/05/2018,USD,CAD,1.27952
20/05/2018,USD,EUR,0.84882
20/05/2018,USD,GBP,0.74124
20/05/2018,USD,USD,1
21/05/2018,AUD,AUD,1
21/05/2018,AUD,CAD,0.96927
21/05/2018,AUD,EUR,0.64025
21/05/2018,AUD,GBP,0.56111
21/05/2018,AUD,USD,0.75287
21/05/2018,CAD,AUD,1.03171
21/05/2018,CAD,CAD,1
21/05/2018,CAD,EUR,0.66055
21/05/2018,CAD,GBP,0.5789
21/05/2018,CAD,USD,0.77674
21/05/2018,EUR,AUD,1.5619
21/05/2018,EUR,CAD,1.5139
21/05/2018,EUR,EUR,1
21/05/2018,EUR,GBP,0.8764
21/05/2018,EUR,USD,1.1759
21/05/2018,GBP,AUD,1.78218
21/05/2018,GBP,CAD,1.72741
21/05/2018,GBP,EUR,1.14103
21/05/2018,GBP,GBP,1
21/05/2018,GBP,USD,1.34174
21/05/2018,USD,AUD,1.32826
21/05/2018,USD,CAD,1.28744
21/05/2018,USD,EUR,0.85041
21/05/2018,USD,GBP,0.7453
21/05/2018,USD,USD,1
22/05/2018,AUD,AUD,1
22/05/2018,AUD,CAD,0.96931
22/05/2018,AUD,EUR,0.64338
22/05/2018,AUD,GBP,0.56416
22/05/2018,AUD,USD,0.7588
22/05/2018,CAD,AUD,1.03166
22/05/2018,CAD,CAD,1
22/05/2018,CAD,EUR,0.66375
22/05/2018,CAD,GBP,0.58203
22/05/2018,CAD,USD,0.78282
22/05/2018,EUR,AUD,1.5543
22/05/2018,EUR,CAD,1.5066
22/05/2018,EUR,EUR,1
22/05/2018,EUR,GBP,0.87688
22/05/2018,EUR,USD,1.1794
22/05/2018,GBP,AUD,1.77253
22/05/2018,GBP,CAD,1.71814
22/05/2018,GBP,EUR,1.14041
22/05/2018,GBP,GBP,1
22/05/2018,GBP,USD,1.345
22/05/2018,USD,AUD,1.31787
22/05/2018,USD,CAD,1.27743
22/05/2018,USD,EUR,0.84789
22/05/2018,USD,GBP,0.7435
22/05/2018,USD,USD,1
23/05/2018,AUD,AUD,1
23/05/2018,AUD,CAD,0.97201
23/05/2018,AUD,EUR,0.64334
23/05/2018,AUD,GBP,0.56583
23/05/2018,AUD,USD,0.75322
23/05/2018,CAD,AUD,1.02879
23/05/2018,CAD,CAD,1
23/05/2018,CAD,EUR,0.66186
23/05/2018,CAD,GBP,0.58212
23/05/2018,CAD,USD,0.7749
23/05/2018,EUR,AUD,1.5544
23/05/2018,EUR,CAD,1.5109
23/05/2018,EUR,EUR,1
23/05/2018,EUR,GBP,0.87953
23/05/2018,EUR,USD,1.1708
23/05/2018,GBP,AUD,1.76731
23/05/2018,GBP,CAD,1.71785
23/05/2018,GBP,EUR,1.13697
23/05/2018,GBP,GBP,1
23/05/2018,GBP,USD,1.33117
23/05/2018,USD,AUD,1.32764
23/05/2018,USD,CAD,1.29049
23/05/2018,USD,EUR,0.85412
23/05/2018,USD,GBP,0.75122
23/05/2018,USD,USD,1
24/05/2018,AUD,AUD,1
24/05/2018,AUD,CAD,0.97371
24/05/2018,AUD,EUR,0.64437
24/05/2018,AUD,GBP,0.56366
24/05/2018,AUD,USD,0.75572
24/05/2018,CAD,AUD,1.027
24/05/2018,CAD,CAD,1
24/05/2018,CAD,EUR,0.66177
24/05/2018,CAD,GBP,0.57888
24/05/2018,CAD,USD,0.77612
24/05/2018,EUR,AUD,1.5519
24/05/2018,EUR,CAD,1.5111
24/05/2018,EUR,EUR,1
24/05/2018,EUR,GBP,0.87475
24/05/2018,EUR,USD,1.1728
24/05/2018,GBP,AUD,1.77411
24/05/2018,GBP,CAD,1.72746
24/05/2018,GBP,EUR,1.14318
24/05/2018,GBP,GBP,1
24/05/2018,GBP,USD,1.34073
24/05/2018,USD,AUD,1.32324
24/05/2018,USD,CAD,1.28845
24/05/2018,USD,EUR,0.85266
24/05/2018,USD,GBP,0.74586
24/05/2018,USD,USD,1
25/05/2018,AUD,AUD,1
25/05/2018,AUD,CAD,0.98068
25/05/2018,AUD,EUR,0.64834
25/05/2018,AUD,GBP,0.56756
25/05/2018,AUD,USD,0.75694
25/05/2018,CAD,AUD,1.0197
25/05/2018,CAD,CAD,1
25/05/2018,CAD,EUR,0.66111
25/05/2018,CAD,GBP,0.57874
25/05/2018,CAD,USD,0.77185
25/05/2018,EUR,AUD,1.5424
25/05/2018,EUR,CAD,1.5126
25/05/2018,EUR,EUR,1
25/05/2018,EUR,GBP,0.8754
25/05/2018,EUR,USD,1.1675
25/05/2018,GBP,AUD,1.76194
25/05/2018,GBP,CAD,1.7279
